"Timestamp","Source","Category","Type","Name","Path","Value","Severity","Confidence"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Steam\steam.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Steam","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Steam\steam.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Valve Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\osu!install.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","osu!","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\osu!install.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ppy","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\osu!install (1).exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","osu!","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\osu!install (1).exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ppy","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\osu!install (2).exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","osu!","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\osu!install (2).exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ppy","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\install (1).exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","osu!(lazer)","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\install (1).exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ppy Pty Ltd","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Froststrap-v1.5.0.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Froststrap","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Froststrap-v1.5.0.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Froststrap","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\VencordInstaller.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Vencord Installer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\VencordInstaller.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Vencord","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\AtlasDesktop\3. General Configuration\Timer Resolution\! MeasureSleep.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","! MeasureSleep.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\cmd.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows Command Processor","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\cmd.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\appresolver.dll.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","App Resolver","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\appresolver.dll.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\SpotifySetup.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Spotify Installer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\SpotifySetup.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Spotify Ltd","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Roaming\Spotify\Spotify.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Spotify","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Roaming\Spotify\Spotify.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Spotify Ltd","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows PowerShell","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Process Lasso\ProcessLasso.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Process Lasso","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Process Lasso\ProcessLasso.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Bitsum LLC","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Froststrap\Froststrap.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Froststrap","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Froststrap\Froststrap.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Froststrap","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Microsoft Photos Installer.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Store Installer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\Downloads\Microsoft Photos Installer.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Medal\app-2621.197.1\Medal.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Medal","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\Medal\app-2621.197.1\Medal.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Medal B.V.","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\osulazer\current\osu!.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","osu!(lazer)","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Users\Bruhs\AppData\Local\osulazer\current\osu!.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ppy Pty Ltd","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\program files (x86)\microsoft\edgewebview\application\143.0.3650.96\msedgewebview2.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Edge WebView2","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\program files (x86)\microsoft\edgewebview\application\143.0.3650.96\msedgewebview2.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\PickerHost.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","File Picker UI Host","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\PickerHost.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\ShareX\ShareX.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ShareX","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\ShareX\ShareX.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ShareX Team","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\dfshim.dll.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","ClickOnce Application Deployment Support Library","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\dfshim.dll.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\perfmon.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Resource and Performance Monitor","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\perfmon.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\colorcpl.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Color Control Panel","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\colorcpl.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\cryptext.dll.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Crypto Shell Extensions","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\cryptext.dll.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\hh.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft® HTML Help Executable","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\hh.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\notepad.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Notepad","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\notepad.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\control.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows Control Panel","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\control.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\IME\SHARED\imewdbld.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft IME Open Extended Dictionary Module","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\IME\SHARED\imewdbld.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\themecpl.dll.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Personalization CPL","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\themecpl.dll.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\msdt.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Diagnostics Troubleshooting Wizard","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\msdt.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\eventvwr.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Event Viewer Snapin Launcher","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\eventvwr.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\fontview.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows Font Viewer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\fontview.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Greenshot\Greenshot.EXE.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Greenshot","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Greenshot\Greenshot.EXE.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Greenshot","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\winhlp32.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows Winhlp32 Stub","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\winhlp32.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\SysWOW64\mshta.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft (R) HTML Application host","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\SysWOW64\mshta.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\IME\SHARED\imesearch.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","IME search module","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\IME\SHARED\imesearch.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\WScript.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft ® Windows Based Script Host","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Windows\System32\WScript.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\lpksetup.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Language Pack Installer","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\lpksetup.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\SM600 Mouse Software\DeviceDriver.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","DeviceDriver.exe","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\msinfo32.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","System Information","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\msinfo32.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Overwolf\OverwolfLauncher.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Overwolf Launcher","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Overwolf\OverwolfLauncher.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Overwolf Ltd.","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Windows Mail\wab.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Windows Contacts","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Windows Mail\wab.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\rasphone.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Remote Access Phonebook","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\rasphone.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\provtool.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Provisioning package runtime processing tool","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\provtool.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\msrating.dll.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","""msrating.DYNLINK""","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\System32\msrating.dll.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\dsquery.dll.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Directory Service Find","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\dsquery.dll.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\mstsc.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Remote Desktop Connection","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\mstsc.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\regedit.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Registry Editor","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\regedit.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Common Files\System\OLE DB\oledb32.dll.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","OLE DB Core Services","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files\Common Files\System\OLE DB\oledb32.dll.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Common Files\Microsoft Shared\VSTO\vstoee.dll.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Visual Studio Tools for Office Execution Engine","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\Program Files (x86)\Common Files\Microsoft Shared\VSTO\vstoee.dll.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\sdclt.exe.FriendlyAppName","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft® Windows Backup","Info","Medium"
"2026-06-05 15:50:37","RegistryScan","RegistryArtifact","RegistryEntry","C:\WINDOWS\system32\sdclt.exe.ApplicationCompany","HKCU:\SOFTWARE\Classes\Local Settings\Software\Microsoft\Windows\Shell\MuiCache","Microsoft Corporation","Info","Medium"
